url,publication,bias,factual,country
https://mediabiasfactcheck.com/latin-times/,Latin Times,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/left-justified/,Left Justified,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/lethbridge-herald/,Lethbridge Herald,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/lexington-herald-leader/,Lexington Herald Leader,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/liberal-mountain/,Liberal Mountain,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/lifehacker/,Lifehacker,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/liveleak/,LiveLeak,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/maine-beacon/,Maine Beacon,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/mediafile/,MediaFile,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/metro/,Metro,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/mic/,Mic,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/milwaukee-journal-sentinel/,Milwaukee Journal-Sentinel,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/minnesota-public-radio-mpr/,Minnesota Public Radio (MPR),LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/minnpost/,MinnPost,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/mongabay/,Mongabay,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/monthly-review/,Monthly Review,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/montreal-gazette/,Montreal Gazette,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/mother-nature-network/,Mother Nature Network,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/mountain-democrat/,Mountain Democrat,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/muncie-voice/,Muncie Voice,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/mwc-news-media-conscience/,MWC News ‚Äì Media With Conscience,LEFT-CENTER BIAS,HIGH,Belize
https://mediabiasfactcheck.com/naples-daily-news/,Naples Daily News,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/national-association-advancement-colored-people-naacp/,National Association for the Advancement of Colored People (NAACP),LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/national-center-transgender-equality-ncte/,National Center for Transgender Equality (NCTE),LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/leftcenter/national-monitor/,National Monitor,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/national-newswatch/,National Newswatch,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/national-youth-rights-association/,National Youth Rights Association,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/natural-resources-defense-council/,Natural Resources Defense Council,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/nature-conservancy/,Nature Conservancy,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/nc-policy-watch/,NC Policy Watch,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/new-england-cable-news-necn/,New England Cable News (NECN),LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/new-europe/,New Europe,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/new-matilda/,New Matilda,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/news-deeply/,News Deeply,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/news-com-au/,News.com.au,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/newser/,Newser,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/oc-weekly/,OC Weekly,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/oil-and-water-dont-mix/,Oil and Water Don�t Mix,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/outside-the-beltway/,Outside The Beltway,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/ozy-media/,Ozy Media,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/panam-post/,PanAm Post,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/patriotic-millionaires/,Patriotic Millionaires,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/philadelphia-tribune/,Philadelphia Tribune,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/philippine-daily-inquirer/,Philippine Daily Inquirer,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/politics-that-work/,Politics That Work,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/population-connection/,Population Connection,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/portland-press-herald/,Portland Press-Herald,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/positive-news/,Positive News,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/public-radio-international-pri/,Public Radio International (PRI),LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/prospect-magazine/,Prospect Magazine,LEFT-CENTER BIAS,HIGH,United Kingdom 
https://mediabiasfactcheck.com/the-providence-journal/,The Providence Journal,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/radio-free-asia/,Radio Free Asia,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/religion-news-service-rns/,Religion News Service (RNS),LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/right-web/,Right Web,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/roanoke-times/,Roanoke Times,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/rudaw/,Rudaw,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/salt-lake-tribune/,Salt Lake Tribune,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/san-diego-reader/,San Diego Reader,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/san-francisco-examiner/,San Francisco Examiner,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/santa-barbara-independent/,Santa Barbara Independent,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/saudi-gazette/,Saudi Gazette,LEFT-CENTER BIAS,HIGH,Saudi Arabia
https://mediabiasfactcheck.com/scroll-in/,Scroll.in,LEFT-CENTER BIAS,HIGH,India 
https://mediabiasfactcheck.com/seattle-post-intelligencer/,Seattle Post-Intelligencer,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/sentencing-project/,Sentencing Project,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/sfgate/,SFGate,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/shame-project/,Shame Project,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/sojourners-soho/,Sojourners (Soho),LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/sootoday-com/,SooToday.com,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/special-broadcasting-service-sbs/,Special Broadcasting Service (SBS),LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/spiegel-online/,Spiegel Online,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/st-louis-post-dispatch/,St. Louis Post-Dispatch,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/st-paul-pioneer-press/,St. Paul Pioneer Press,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/staten-island-advance/,Staten Island Advance,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/stopfake/,StopFake,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/stuff/,Stuff,LEFT-CENTER BIAS,HIGH,New Zealand
https://mediabiasfactcheck.com/swi-swissinfo-ch/,SWI ‚Äì Swissinfo.ch,LEFT-CENTER BIAS,HIGH,Switzerland
https://mediabiasfactcheck.com/syrian-observatory-for-human-rights-sohr/,Syrian Observatory for Human Rights (SOHR),LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/tablet-magazine/,Tablet Magazine,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/tax-justice-network/,Tax Justice Network,LEFT-CENTER BIAS,HIGH,United Kingdom
https://mediabiasfactcheck.com/tax-policy-center/,Tax Policy Center,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/techcrunch/,TechCrunch,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/techdirt/,Techdirt,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/texas-monthly/,Texas Monthly,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/the-age-australia/,The Age (Australia),LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-asahi-shimbun/,The Asahi Shimbun,LEFT-CENTER BIAS,HIGH,Japan
https://mediabiasfactcheck.com/the-automatic-earth/,The Automatic Earth,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-baffler/,The Baffler,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-budapest-beacon/,The Budapest Beacon,LEFT-CENTER BIAS,HIGH,Hungary
https://mediabiasfactcheck.com/the-christian-left/,The Christian Left,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-citizen/,The Citizen,LEFT-CENTER BIAS,HIGH,Australia 
https://mediabiasfactcheck.com/the-council-of-canadians/,The Council of Canadians,LEFT-CENTER BIAS,HIGH,Canada 
https://mediabiasfactcheck.com/the-courier-journal/,The Courier-Journal,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-daily-climate/,The Daily Climate,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/daily-hive/,Daily Hive,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-daily-tarheel/,The Daily Tarheel,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-economic-times/,The Economic Times,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-forward/,The Forward,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/the-herald-everett/,The Herald (Everett),LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/the-hindu/,The Hindu,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-irish-times/,The Irish Times,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-irrawaddy/,The Irrawaddy,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-jerusalem-report/,The Jerusalem Report,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-journal-news/,The Journal News,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-local-norway/,The Local (Norway),LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-monthly-australia/,The Monthly (Australia),LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-nation-institute/,The Nation Institute,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-new-arab/,The New Arab,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-new-tropic/,The New Tropic,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/the-news-tribune/,The News Tribune,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-news-times-danbury/,The News-Times (Danbury),LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/the-next-web/,The Next Web,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/the-observer/,The Observer (UK),LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-olympian/,The Olympian,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/the-patriot-news/,The Patriot-News,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-press-democrat/,The Press Democrat,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/the-pulse/,The Pulse,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-record-new-jersey/,The Record (New Jersey),LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-ringer/,The Ringer,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/santa-fe-new-mexican/,The Santa Fe New Mexican,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/the-saturday-paper/,The Saturday Paper,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-state/,The State,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/the-stranger/,The Stranger,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-sun-magazine/,The Sun Magazine,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-tab/,The Tab,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-trace/,The Trace,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-varsity/,The Varsity,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-virginian-pilot/,The Virginian-Pilot,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-wilderness-society/,The Wilderness Society,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-zero-hour/,The Zero Hour,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/thomson-reuters-foundation/,Thomson Reuters Foundation,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/timeline/,Timeline,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/times-colonist/,Times-Colonist,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-times-picayune/,The Times-Picayune,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/to-inform-is-to-influence/,To Inform is to Influence,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/tomdispatch-com/,TomDispatch.com,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/unicorn-riot/,Unicorn Riot,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/united-federation-of-teachers-uft/,United Federation of Teachers (UFT),LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/university-business/,University Business,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/urban-institute/,Urban Institute,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/utah-public-radio-upr/,Utah Public Radio (UPR),LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/votevets-org/,VoteVets.org,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/wgn-news/,WGN News,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/wings-over-scotland/,Wings Over Scotland,LEFT-CENTER BIAS,HIGH,UK
https://mediabiasfactcheck.com/wnyc/,WNYC,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/world-policy-institute/,World Policy Institute,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/worldcrunch/,WorldCrunch,LEFT-CENTER BIAS,HIGH,France
https://mediabiasfactcheck.com/ynetnews/,YnetNews,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/york-daily-record/,York Daily Record,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/york-dispatch/,York Dispatch,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/debate-post/,Debate Post,RIGHT BIAS,HIGH,None
https://mediabiasfactcheck.com/economicpolicyjournal-com/,EconomicPolicyJournal.com,RIGHT BIAS,HIGH,None
https://mediabiasfactcheck.com/foundation-defense-democracies/,Foundation for Defense of Democracies,RIGHT BIAS,HIGH,USA
https://mediabiasfactcheck.com/hudson-institute/,Hudson Institute,RIGHT BIAS,HIGH,None
https://mediabiasfactcheck.com/jewish-policy-center/,None,RIGHT BIAS,HIGH,None
https://mediabiasfactcheck.com/keep-and-bear/,Keep and Bear,RIGHT BIAS,HIGH,None
https://mediabiasfactcheck.com/new-revolution-now/,New Revolution Now,RIGHT BIAS,HIGH,None
https://mediabiasfactcheck.com/policy-review/,Policy Review,RIGHT BIAS,HIGH,None
https://mediabiasfactcheck.com/politisite/,None,RIGHT BIAS,HIGH,USA
https://mediabiasfactcheck.com/restore-american-glory/,Restore American Glory,RIGHT BIAS,HIGH,None
https://mediabiasfactcheck.com/save-jersey/,Save Jersey,RIGHT BIAS,HIGH,None
https://mediabiasfactcheck.com/9-news-australia/,9 News (Australia),RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/american-action-forum/,American Action Forum,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/american-firearms-institute/,American Firearms Institute,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/american-foreign-policy-council/,American Foreign Policy Council (AFPC),RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/americas-quarterly/,Americas Quarterly,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/arab-news/,Arab News,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/arkansas-democrat-gazette/,Arkansas Democrat-Gazette,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/arutz-sheva-israel-national-news/,Arutz Sheva (Israel National News),RIGHT-CENTER BIAS,HIGH,Israel 
https://mediabiasfactcheck.com/billings-gazette/,Billings Gazette,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/bipartisan-policy-center/,Bipartisan Policy Center,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/breaking-defense/,Breaking Defense,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/breakthrough-institute/,Breakthrough Institute,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/california-political-review/,California Political Review,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/canadian-jewish-news-cjn/,Canadian Jewish News (CJN),RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/canadian-taxpayers-federation/,Canadian Taxpayers Federation,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/center-for-the-national-interest/,Center for the National Interest,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/colorado-springs-gazette/,Colorado Springs Gazette,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/columbia-daily-herald/,Columbia Daily Herald,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/columbus-dispatch/,Columbus Dispatch,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/de-volkskrant/,de Volkskrant,RIGHT-CENTER BIAS,HIGH,Netherlands
https://mediabiasfactcheck.com/desert-sun/,Desert Sun,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/downsizing-the-federal-government/,Downsizing the Federal Government,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/edmonton-sun/,Edmonton Sun,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/fitsnews/,FitsNews,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/florida-times-union/,Florida Times-Union,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/foreign-policy-initiative/,Foreign Policy Initiative,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/fort-bend-herald/,Fort Bend Herald,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/star-telegram/,Fort Worth Star-Telegram,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/fortnightly-review/,Fortnightly Review,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/freedom-house/,Freedom House,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/group-of-thirty/,Group of Thirty,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/gulf-news/,Gulf News,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/herald-sun/,Herald-Sun,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/heterodox-academy/,Heterodox Academy,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/high-point-enterprise/,High Point Enterprise,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-hindu-business-line/,The Hindu Business Line,RIGHT-CENTER BIAS,HIGH,India
https://mediabiasfactcheck.com/honest-reporting/,Honest Reporting,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/in-homeland-security/,In Homeland Security,RIGHT-CENTER BIAS,HIGH,USA 
https://mediabiasfactcheck.com/institute-for-humane-studies/,Institute for Humane Studies,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/irish-independent/,Irish Independent,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/israel-hayom/,Israel Hayom,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/itv-news/,ITV News,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/japan-today/,Japan Today,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/learn-liberty/,Learn Liberty,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/lexington-institute/,Lexington Institute,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/mackinac-center-for-public-policy/,Mackinac Center for Public Policy,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/manhattan-institute-for-policy-research/,Manhattan Institute for Policy Research,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/mynorthwest/,MyNorthwest,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/news-rescue/,News Rescue,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/odessa-american/,Odessa American,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/omaha-world-herald/,Omaha World-Herald,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/orange-county-register/,Orange County Register,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/pacific-research-institute/,Pacific Research Institute,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/peninsula-daily-news/,Peninsula Daily News,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/pittsburgh-tribune-review/,Pittsburgh Tribune Review,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/policyed/,PolicyEd,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/post-bulletin/,Post-Bulletin,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/punchingbag-post/,PunchingBag Post,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/r-street-institute/,R Street Institute,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/rare-news/,Rare News,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/real-clear-defense/,Real Clear Defense,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/real-clear-policy/,Real Clear Policy,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/realclearreligion/,RealClearReligion,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/red-river-valley-news/,Red River Valley News,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/remington-research-group/,Remington Research Group,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/richmond-times-dispatch/,Richmond Times-Dispatch,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/salem-radio-network-news-srn-news/,Salem Radio Network News (SRN News),RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/sofrep/,SOFREP,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/south-florida-sun-sentinel/,South Florida Sun-Sentinel,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/statesman-journal/,Statesman Journal,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/swarajya/,Swarajya,RIGHT-CENTER BIAS,HIGH,India
https://mediabiasfactcheck.com/tallahassee-democrat/,Tallahassee Democrat,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/tampa-tribune/,Tampa Tribune,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-algemeiner-journal/,The Algemeiner Journal,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-american-interest/,The American Interest,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-augusta-chronicle/,The Augusta Chronicle,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/daily-citizen-dalton/,The Daily Citizen (Dalton),RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-durango-herald/,The Durango Herald,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/the-fiscal-times/,The Fiscal Times,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-independent-review/,The Independent Review,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-jack-news/,The Jack News,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-jamestown-foundation/,The Jamestown Foundation,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-japan-news/,The Japan News,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-jewish-press/,The Jewish Press,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-libertarian-republic/,The Libertarian Republic,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-nation-pakistan/,The Nation Pakistan,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-national-uae/,The National (UAE),RIGHT-CENTER BIAS,HIGH,United Arab Emirates 
https://mediabiasfactcheck.com/the-new-atlantis/,The New Atlantis,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-news-lens/,The News Lens,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-objective-standard/,The Objective Standard,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/the-oklahoman/,The Oklahoman,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-press-enterprise/,The Press-Enterprise,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-smoking-gun/,The Smoking Gun,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-spokesman-review/,The Spokesman-Review,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-tennessean/,The Tennessean,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-times-herald-port-huron/,The Times Herald (Port Huron),RIGHT-CENTER BIAS,HIGH,USA
